-,60,_
6306,Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],<hp70>,,attack:1891,force_strike:222,skill_1:2642,skill_2:1000,skill_3:549,team_buff:0
5689,_c_Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],!<hp70>,,attack:1706,force_strike:200,skill_1:2383,skill_2:902,skill_3:496,team_buff:0
-,60,k
6936,Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],<hp70>,,attack:2080,force_strike:244,skill_1:2906,skill_2:1100,skill_3:604,team_buff:0
6258,_c_Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],!<hp70>,,attack:1877,force_strike:220,skill_1:2622,skill_2:992,skill_3:545,team_buff:0
-,60,r
6935,Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],<hp70>,,attack:1891,force_strike:222,skill_1:3038,skill_2:1150,skill_3:632,team_buff:0
6257,_c_Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],!<hp70>,,attack:1706,force_strike:200,skill_1:2741,skill_2:1037,skill_3:570,team_buff:0
-,60,kr
7628,Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],<hp70>,,attack:2080,force_strike:244,skill_1:3342,skill_2:1265,skill_3:695,team_buff:0
6882,_c_Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],!<hp70>,,attack:1877,force_strike:220,skill_1:3015,skill_2:1141,skill_3:627,team_buff:0
-,60,d
6698,Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],<hp70>,,attack:2009,force_strike:236,skill_1:2806,skill_2:1062,skill_3:584,team_buff:0
6043,_c_Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],!<hp70>,,attack:1812,force_strike:213,skill_1:2532,skill_2:958,skill_3:526,team_buff:0
-,60,kd
7368,Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],<hp70>,,attack:2210,force_strike:259,skill_1:3086,skill_2:1168,skill_3:642,team_buff:0
6647,_c_Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],!<hp70>,,attack:1994,force_strike:234,skill_1:2785,skill_2:1054,skill_3:579,team_buff:0
-,60,b
7084,Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],<hp70>,,attack:1858,force_strike:87,skill_1:3120,skill_2:1476,skill_3:541,team_buff:0
6392,_c_Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],!<hp70>,,attack:1677,force_strike:79,skill_1:2815,skill_2:1332,skill_3:488,team_buff:0
-,60,kb
7792,Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],<hp70>,,attack:2044,force_strike:96,skill_1:3432,skill_2:1624,skill_3:595,team_buff:0
7031,_c_Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],!<hp70>,,attack:1844,force_strike:86,skill_1:3096,skill_2:1465,skill_3:537,team_buff:0
-,60,rd
7366,Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],<hp70>,,attack:2009,force_strike:236,skill_1:3227,skill_2:1221,skill_3:671,team_buff:0
6646,_c_Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],!<hp70>,,attack:1812,force_strike:213,skill_1:2911,skill_2:1102,skill_3:605,team_buff:0
-,60,krd
8102,Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],<hp70>,,attack:2210,force_strike:259,skill_1:3549,skill_2:1344,skill_3:738,team_buff:0
7310,_c_Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],!<hp70>,,attack:1994,force_strike:234,skill_1:3202,skill_2:1212,skill_3:666,team_buff:0
-,60,rb
7855,Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],<hp70>,,attack:1858,force_strike:87,skill_1:3588,skill_2:1698,skill_3:622,team_buff:0
7087,_c_Karina,4*,water,axe,4457,[Kung_Fu_Masters+Crystalian_Envoy][Siren],!<hp70>,,attack:1677,force_strike:79,skill_1:3237,skill_2:1532,skill_3:561,team_buff:0
-,60,krb
